variable,.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif,fold_change,condition
IGHV2-5_IGHJ1,value,CS,CComm,20,12,-0.8979885775501876,0.36919163912587255,0.51253105080837,ns,Inf,CS vs CComm-IGHV2-5_IGHJ1
IGHV2-5_IGHJ1,value,CS,Sepsis,20,14,-0.9409785809797319,0.3467158356914867,0.51253105080837,ns,Inf,CS vs Sepsis-IGHV2-5_IGHJ1
IGHV2-5_IGHJ1,value,CC,CComm,18,12,-0.9663692855515968,0.3338594275429639,0.51253105080837,ns,Inf,CC vs CComm-IGHV2-5_IGHJ1
IGHV2-5_IGHJ1,value,CC,Sepsis,18,14,-1.0106531901141433,0.3121824484526113,0.51253105080837,ns,Inf,CC vs Sepsis-IGHV2-5_IGHJ1
IGHV2-5_IGHJ1,value,CComm,Sepsis,12,14,0,1,1,ns,NA,CComm vs Sepsis-IGHV2-5_IGHJ1
IGHV2-5_IGHJ2,value,HV,CM,10,12,1.8778414885552113,0.06040285272214479,0.5727532901346839,ns,0,HV vs CM-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,HV,CS,10,20,0.42818157478938246,0.6685189297098431,0.8356486621373038,ns,0,HV vs CS-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,HV,CC,10,18,1.390935371066903,0.16424502568826307,0.5727532901346839,ns,0,HV vs CC-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,HV,CComm,10,12,0.6308373750615168,0.5281468627887769,0.7922202941831653,ns,0,HV vs CComm-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,HV,Sepsis,10,14,0.5331693087649255,0.5939163848537556,0.8098859793460303,ns,0,HV vs Sepsis-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CM,CS,12,20,-1.747809185423352,0.08049707424623327,0.5727532901346839,ns,5.612305650328295,CM vs CS-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CM,CC,12,18,-0.6854479816121783,0.4930612750743755,0.7922202941831653,ns,1.256026058391468,CM vs CC-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CM,CComm,12,12,-1.3078689479367624,0.19091776337822797,0.5727532901346839,ns,3.44879265897097,CM vs CComm-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CM,Sepsis,12,14,-1.4826988860264918,0.13815443074300965,0.5727532901346839,ns,8.513435955728767,CM vs Sepsis-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CS,CC,20,18,1.1781051826453373,0.2387546761686286,0.5968866904215715,ns,0.22379858415551476,CS vs CC-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CS,CComm,20,12,0.28556724879948475,0.7752095909445436,0.8944726049360118,ns,0.6145054945054945,CS vs CComm-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CS,Sepsis,20,14,0.15760232390793516,0.8747701722476376,0.9001600737148132,ns,1.5169230769230768,CS vs Sepsis-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CC,CComm,18,12,-0.7472506684788506,0.45491226429090537,0.7922202941831653,ns,2.745797060442896,CC vs CComm-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CC,Sepsis,18,14,-0.919996591665366,0.3575745403338359,0.7662311578582197,ns,6.778072715013185,CC vs Sepsis-IGHV2-5_IGHJ2
IGHV2-5_IGHJ2,value,CComm,Sepsis,12,14,-0.12545913650993407,0.9001600737148132,0.9001600737148132,ns,2.4685264663805433,CComm vs Sepsis-IGHV2-5_IGHJ2
IGHV2-5_IGHJ3,value,HV,CM,10,12,1.8060070677585207,0.07091723558073389,0.21539896368106992,ns,0.38405740867376226,HV vs CM-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,HV,CS,10,20,1.4837740010817435,0.13786888663976476,0.34467221659941194,ns,0.41093999294753164,HV vs CS-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,HV,CC,10,18,2.02635096105836,0.04272883243963515,0.21364416219817575,ns,0.26916043054685007,HV vs CC-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,HV,CComm,10,12,1.0383715225046706,0.29909712225686685,0.5608071042316254,ns,0.4774105248932516,HV vs CComm-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,HV,Sepsis,10,14,-0.12730741533373893,0.8986970914761745,0.9445565017509876,ns,0.989429885720041,HV vs Sepsis-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CM,CS,12,20,-0.5439510163719716,0.5864751810126556,0.7330939762658195,ns,1.0699962653151285,CM vs CS-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CM,CC,12,18,0.06954413659300504,0.9445565017509876,0.9445565017509876,ns,0.7008338453262037,CM vs CC-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CM,CComm,12,12,-0.8051029520321569,0.4207602724416344,0.6311404086624516,ns,1.2430707339870333,CM vs CComm-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CM,Sepsis,12,14,-2.099645964142707,0.03575999624529778,0.21364416219817575,ns,2.576255172727348,CM vs Sepsis-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CS,CC,20,18,0.6911207606197105,0.48948965470996986,0.6674858927863225,ns,0.6549871883149038,CS vs CC-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CS,CComm,20,12,-0.3561814484428561,0.7217046841274242,0.8327361739931817,ns,1.1617524044543575,CS vs CComm-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CS,Sepsis,20,14,-1.8003863505517188,0.07179965456035664,0.21539896368106992,ns,2.407723518519577,CS vs Sepsis-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CC,CComm,18,12,-0.9514902324770291,0.3413555745319201,0.5689259575532002,ns,1.7737024863695685,CC vs CComm-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CC,Sepsis,18,14,-2.3906773813663365,0.016817323269611068,0.21364416219817575,ns,3.6759856703670293,CC vs Sepsis-IGHV2-5_IGHJ3
IGHV2-5_IGHJ3,value,CComm,Sepsis,12,14,-1.2641511458927668,0.20617578195990444,0.4418052470569381,ns,2.072492821437643,CComm vs Sepsis-IGHV2-5_IGHJ3
IGHV2-5_IGHJ4,value,HV,CM,10,12,0.7367881252565637,0.46125120562116584,0.9250611313179047,ns,0.8086739627121943,HV vs CM-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,HV,CS,10,20,1.0587423224993093,0.2897171476127791,0.9250611313179047,ns,0.7648623580916083,HV vs CS-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,HV,CC,10,18,-0.19431922121334416,0.8459259361299254,0.9250611313179047,ns,1.0762159549100447,HV vs CC-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,HV,CComm,10,12,0.8109352353194599,0.41740286428050166,0.9250611313179047,ns,0.7887629097639781,HV vs CComm-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,HV,Sepsis,10,14,0.3964218374339441,0.6917938589316384,0.9250611313179047,ns,0.9121392268481856,HV vs Sepsis-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CM,CS,12,20,0.2590051550641482,0.7956312630182596,0.9250611313179047,ns,0.945822906831763,CM vs CS-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CM,CC,12,18,-1.0521532422684299,0.2927292479178531,0.9250611313179047,ns,1.3308403689671757,CM vs CC-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CM,CComm,12,12,0.07776614510021157,0.9380140771609257,0.9380140771609257,ns,0.9753781451285548,CM vs CComm-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CM,Sepsis,12,14,-0.3846985327794341,0.7004607823732266,0.9250611313179047,ns,1.1279443495237331,CM vs Sepsis-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CS,CC,20,18,-1.4979992051280313,0.1341334569756337,0.9250611313179047,ns,1.4070714077174464,CS vs CC-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CS,CComm,20,12,-0.17205996166805554,0.8633903892300444,0.9250611313179047,ns,1.0312481735040584,CS vs CComm-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CS,Sepsis,20,14,-0.7057069717080393,0.48037038451132774,0.9250611313179047,ns,1.1925534276834393,CS vs Sepsis-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CC,CComm,18,12,1.1373417860316415,0.2553954328624508,0.9250611313179047,ns,0.7329039363943518,CC vs CComm-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CC,Sepsis,18,14,0.6756725186008794,0.4992485877604273,0.9250611313179047,ns,0.8475429328906636,CC vs Sepsis-IGHV2-5_IGHJ4
IGHV2-5_IGHJ4,value,CComm,Sepsis,12,14,-0.4654002754602939,0.6416448369604715,0.9250611313179047,ns,1.1564174932124096,CComm vs Sepsis-IGHV2-5_IGHJ4
IGHV2-5_IGHJ5,value,HV,CM,10,12,-1.6593925914176233,0.09703670819756423,0.24259177049391056,ns,2.258292101226345,HV vs CM-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,HV,CS,10,20,1.1816202499510322,0.23735641490841528,0.3560346223626229,ns,0.4042896294473425,HV vs CS-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,HV,CC,10,18,-0.41349027643955283,0.6792474450136345,0.7277651196574656,ns,1.088412064927158,HV vs CC-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,HV,CComm,10,12,0.5071257822901054,0.6120665658240358,0.7062306528738874,ns,0.5964281162725269,HV vs CComm-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,HV,Sepsis,10,14,-1.519260286318898,0.1286969918784991,0.2659873588421223,ns,0.8913949151336702,HV vs Sepsis-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CM,CS,12,20,3.199107827921443,0.0013785359874298757,0.013635480869744098,*,0.17902450671806214,CM vs CS-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CM,CC,12,18,1.4688999629189616,0.14185992471579856,0.2659873588421223,ns,0.4819624814416637,CM vs CC-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CM,CComm,12,12,2.272263640067873,0.023070591512425374,0.11535295756212688,ns,0.2641058328763768,CM vs CComm-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CM,Sepsis,12,14,0.20710822407312093,0.8359253394639424,0.8359253394639424,ns,0.394720822275208,CM vs Sepsis-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CS,CC,20,18,-1.910542986743913,0.05606333712703537,0.16819001138110612,ns,2.692159248346291,CS vs CC-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CS,CComm,20,12,-0.6586398469250033,0.5101270687475039,0.6376588359343799,ns,1.4752496053085373,CS vs CComm-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CS,Sepsis,20,14,-3.1184476900416667,0.0018180641159658798,0.013635480869744098,*,2.2048423956661782,CS vs Sepsis-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CC,CComm,18,12,1.0202401416089861,0.3076145841968475,0.41947443299570114,ns,0.5479800670093112,CC vs CComm-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CC,Sepsis,18,14,-1.3075710638816451,0.19101883679758244,0.31836472799597076,ns,0.8189866171626156,CC vs Sepsis-IGHV2-5_IGHJ5
IGHV2-5_IGHJ5,value,CComm,Sepsis,12,14,-2.1509311945907275,0.03148163090779103,0.11805611590421637,ns,1.4945554892760349,CComm vs Sepsis-IGHV2-5_IGHJ5
IGHV2-5_IGHJ6,value,HV,CM,10,12,-0.9634272679591286,0.33533314763984096,0.6287496518247018,ns,1.9457621121432187,HV vs CM-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,HV,CS,10,20,0.22494177556694472,0.8220245697664283,0.9312064948481006,ns,0.7622371215940216,HV vs CS-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,HV,CC,10,18,0.14977620623406795,0.8809411822517114,0.9312064948481006,ns,0.7582832889173754,HV vs CC-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,HV,CComm,10,12,0.3408515244043125,0.7332153596600222,0.9312064948481006,ns,0.6500333491528792,HV vs CComm-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,HV,Sepsis,10,14,-1.6887053370070795,0.09127591236630346,0.342284671373638,ns,4.772341393266811,HV vs Sepsis-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CM,CS,12,20,1.3683053925830753,0.17121650353728518,0.42832781915699003,ns,0.391742195429241,CM vs CS-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CM,CC,12,18,1.2654018968388652,0.205727295599821,0.4408442048567593,ns,0.3897101727827053,CM vs CC-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CM,CComm,12,12,1.367939137911457,0.171331127662796,0.42832781915699003,ns,0.33407647579121597,CM vs CComm-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CM,Sepsis,12,14,-0.7287164662701925,0.46617511824136226,0.7769585304022705,ns,2.4526849214933937,CM vs Sepsis-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CS,CC,20,18,-0.08632697590238786,0.9312064948481006,0.9312064948481006,ns,0.9948128573581175,CS vs CC-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CS,CComm,20,12,0.16109705814316333,0.872016957244832,0.9312064948481006,ns,0.8527967619754636,CS vs CComm-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CS,Sepsis,20,14,-2.256489734061482,0.024039977512317037,0.16673924436953344,ns,6.260966906579799,CS vs Sepsis-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CC,CComm,18,12,0.23310034941768548,0.8156834835811688,0.9312064948481006,ns,0.8572434058001621,CC vs CComm-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CC,Sepsis,18,14,-2.1278701769135684,0.03334784887390669,0.16673924436953344,ns,6.293612773770118,CC vs Sepsis-IGHV2-5_IGHJ6
IGHV2-5_IGHJ6,value,CComm,Sepsis,12,14,-2.1482939979653732,0.031690407404742646,0.16673924436953344,ns,7.341687006499137,CComm vs Sepsis-IGHV2-5_IGHJ6
IGHV2-70_IGHJ1,value,HV,CM,10,12,0.8864322282234491,0.37538465894419987,0.9911012060499352,ns,0,HV vs CM-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,HV,CS,10,20,0.6163296143839516,0.5376769972392828,1,ns,0,HV vs CS-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,HV,CC,10,18,0,1,1,ns,NA,HV vs CC-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,HV,CComm,10,12,0.9505116664082768,0.3418523288358738,0.9911012060499352,ns,0,HV vs CComm-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,HV,Sepsis,10,14,0.8046716404742045,0.42100918895835343,0.9911012060499352,ns,0,HV vs Sepsis-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CM,CS,12,20,-0.38571764865319313,0.6997057907048759,1,ns,0.7203159041394336,CM vs CS-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CM,CC,12,18,-1.0184330933879797,0.30847218185420605,0.9911012060499352,ns,Inf,CM vs CC-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CM,CComm,12,12,0.06720708175401947,0.9464168474491967,1,ns,0.20424836601307192,CM vs CComm-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CM,Sepsis,12,14,-0.11790071477239134,0.9061463268928602,1,ns,0.9398148148148149,CM vs Sepsis-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CS,CC,20,18,-0.7347136651820685,0.46251389615663646,0.9911012060499352,ns,Inf,CS vs CC-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CS,CComm,20,12,0.4608574503388798,0.6449008807341043,1,ns,0.28355387523629494,CS vs CComm-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CS,Sepsis,20,14,0.27108030931788624,0.7863292656497172,1,ns,1.304725897920605,CS vs Sepsis-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CC,CComm,18,12,1.0920547627895205,0.2748090313857902,0.9911012060499352,ns,0,CC vs CComm-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CC,Sepsis,18,14,0.9349439588165989,0.3498171811555558,0.9911012060499352,ns,0,CC vs Sepsis-IGHV2-70_IGHJ1
IGHV2-70_IGHJ1,value,CComm,Sepsis,12,14,-0.1876447995673265,0.851155105004695,1,ns,4.601333333333333,CComm vs Sepsis-IGHV2-70_IGHJ1
IGHV2-70_IGHJ2,value,HV,CM,10,12,-0.9916564089714377,0.3213651621153854,0.6128635493952624,ns,Inf,HV vs CM-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,HV,CS,10,20,0.5736544586353755,0.5662016518059025,0.7720931615535034,ns,0.5829829682247549,HV vs CS-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,HV,CC,10,18,-1.0765623249157843,0.28167584317504735,0.6128635493952624,ns,Inf,HV vs CC-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,HV,CComm,10,12,-0.20371236308327986,0.8385782804399605,1,ns,1.6718446601941748,HV vs CComm-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,HV,Sepsis,10,14,-1.0255110336908986,0.3051221219133325,0.6128635493952624,ns,Inf,HV vs Sepsis-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CM,CS,12,20,1.7712726488808428,0.07651537342474773,0.3825768671237387,ns,0,CM vs CS-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CM,CC,12,18,0,1,1,ns,NA,CM vs CC-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CM,CComm,12,12,0.826402687190488,0.40857569959684165,0.6128635493952624,ns,0,CM vs CComm-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CM,Sepsis,12,14,0,1,1,ns,NA,CM vs Sepsis-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CS,CC,20,18,-1.990738597661425,0.04650963297508922,0.3825768671237387,ns,Inf,CS vs CC-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CS,CComm,20,12,-0.8473263562076299,0.396813239950267,0.6128635493952624,ns,2.8677418575110685,CS vs CComm-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CS,Sepsis,20,14,-1.8560699605101096,0.06344358679929418,0.3825768671237387,ns,Inf,CS vs Sepsis-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CC,CComm,18,12,0.9052787867142317,0.36531771173448074,0.6128635493952624,ns,0,CC vs CComm-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CC,Sepsis,18,14,0,1,1,ns,NA,CC vs Sepsis-IGHV2-70_IGHJ2
IGHV2-70_IGHJ2,value,CComm,Sepsis,12,14,-0.8575985980335856,0.39111414947032414,0.6128635493952624,ns,Inf,CComm vs Sepsis-IGHV2-70_IGHJ2
IGHV2-70_IGHJ3,value,HV,CM,10,12,-1.7350616907784184,0.0827298788626012,0.7501977635333291,ns,6.654152104259731,HV vs CM-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,HV,CS,10,20,-0.6496590359306582,0.5159124899553018,0.7501977635333291,ns,1.3045815436933925,HV vs CS-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,HV,CC,10,18,-0.9748122434225324,0.3296534027790611,0.7501977635333291,ns,1.9761166200210736,HV vs CC-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,HV,CComm,10,12,-0.5445092618393171,0.5860910766907392,0.7501977635333291,ns,1.2676107242285766,HV vs CComm-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,HV,Sepsis,10,14,-1.2600026282853467,0.20766841411040013,0.7501977635333291,ns,1.0475747889899174,HV vs Sepsis-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CM,CS,12,20,1.3454727100247201,0.17847262842555264,0.7501977635333291,ns,0.19605526342841637,CM vs CS-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CM,CC,12,18,0.9617898072261719,0.33615519912588243,0.7501977635333291,ns,0.2969749697720375,CM vs CC-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CM,CComm,12,12,1.2486619216817954,0.21178875375855516,0.7501977635333291,ns,0.19049921077354112,CM vs CComm-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CM,Sepsis,12,14,0.5623273101364763,0.5738930344880366,0.7501977635333291,ns,0.15743174676143945,CM vs Sepsis-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CS,CC,20,18,-0.4089322078253368,0.6825894120595294,0.7501977635333291,ns,1.5147513235749928,CS vs CC-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CS,CComm,20,12,0.0505737588732861,0.9596651734442123,0.9596651734442123,ns,0.9716607829970152,CS vs CComm-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CS,Sepsis,20,14,-0.7750505589307113,0.43830978476164667,0.7501977635333291,ns,0.8029967877854036,CS vs Sepsis-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CC,CComm,18,12,0.40605079517956477,0.6847052784570951,0.7501977635333291,ns,0.6414655447890817,CC vs CComm-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CC,Sepsis,18,14,-0.38507131557622365,0.7001845792977739,0.7501977635333291,ns,0.5301178980918373,CC vs Sepsis-IGHV2-70_IGHJ3
IGHV2-70_IGHJ3,value,CComm,Sepsis,12,14,-0.733470404525839,0.463271572137722,0.7501977635333291,ns,0.8264167926059751,CComm vs Sepsis-IGHV2-70_IGHJ3
IGHV2-70_IGHJ4,value,HV,CM,10,12,0.5580345136650817,0.5768208165828075,0.6295429753259904,ns,0.6428872476889775,HV vs CM-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,HV,CS,10,20,2.236154121695306,0.025341677262472894,0.1900625794685467,ns,0.16065882113826283,HV vs CS-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,HV,CC,10,18,1.3294719481754866,0.18369231461595312,0.39362638846275666,ns,0.5388491042079949,HV vs CC-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,HV,CComm,10,12,1.0797098380545347,0.28027141156832924,0.43936801811752135,ns,0.5375748731856185,HV vs CComm-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,HV,Sepsis,10,14,2.5481910442469005,0.01082831536257136,0.1624247304385704,ns,0.28535720480175314,HV vs Sepsis-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CM,CS,12,20,1.7174461454884724,0.08589768639630345,0.32211632398613793,ns,0.24990201892445682,CM vs CS-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CM,CC,12,18,0.7658480154276668,0.4437667404870088,0.6051364643004665,ns,0.8381704663531991,CM vs CC-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CM,CComm,12,12,0.5471376960916924,0.5842841360928077,0.6295429753259904,ns,0.8361884220258975,CM vs CComm-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CM,Sepsis,12,14,2.074528692032041,0.03803023690278763,0.19015118451393814,ns,0.4438681990155234,CM vs Sepsis-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CS,CC,20,18,-1.0517549079609505,0.29291201207834755,0.43936801811752135,ns,3.3539963781027744,CS vs CC-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CS,CComm,20,12,-1.10572760473165,0.26884443808305525,0.43936801811752135,ns,3.3460650923299258,CS vs CComm-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CS,Sepsis,20,14,0.5423557691365842,0.587573443637591,0.6295429753259904,ns,1.7761689198265374,CS vs Sepsis-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CC,CComm,18,12,-0.1664886990060146,0.8677723759461077,0.8677723759461077,ns,0.9976352730060684,CC vs CComm-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CC,Sepsis,18,14,1.4892746386593836,0.13641506325320427,0.3410376581330107,ns,0.52956793019295,CC vs Sepsis-IGHV2-70_IGHJ4
IGHV2-70_IGHJ4,value,CComm,Sepsis,12,14,1.5067370713455464,0.1318780652883338,0.3410376581330107,ns,0.5308231821006681,CComm vs Sepsis-IGHV2-70_IGHJ4
IGHV2-70_IGHJ5,value,HV,CM,10,12,0.3361643256466519,0.7367469530465482,0.9242691126270948,ns,0.3125681861987828,HV vs CM-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,HV,CS,10,20,0.3915531263588967,0.6953884275202069,0.9242691126270948,ns,0.5980850298692842,HV vs CS-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,HV,CC,10,18,-1.1049778563550958,0.2691691842899488,0.9242691126270948,ns,4.305815414998093,HV vs CC-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,HV,CComm,10,12,-0.3241584568735579,0.7458180719414931,0.9242691126270948,ns,1.0825612225437675,HV vs CComm-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,HV,Sepsis,10,14,-0.09577858712830606,0.9236964241576694,0.9831521694924487,ns,0.9069707769406798,HV vs Sepsis-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CM,CS,12,20,0.0211171935388856,0.9831521694924487,0.9831521694924487,ns,1.913454587758085,CM vs CS-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CM,CC,12,18,-1.5556220505012146,0.11979799212724662,0.8984849409543496,ns,13.775603548659747,CM vs CC-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CM,CComm,12,12,-0.6925523769555306,0.4885905054284127,0.9242691126270948,ns,3.4634402039089642,CM vs CComm-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CM,Sepsis,12,14,-0.46668543288209835,0.6407249533795225,0.9242691126270948,ns,2.9016733531667778,CM vs Sepsis-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CS,CC,20,18,-1.8081545483235553,0.07058245037038115,0.8984849409543496,ns,7.199336549084266,CS vs CC-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CS,CComm,20,12,-0.7954142899646982,0.42637255019353165,0.9242691126270948,ns,1.8100456765827575,CS vs CComm-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CS,Sepsis,20,14,-0.5489888882716327,0.5830130754363676,0.9242691126270948,ns,1.5164579142515984,CS vs Sepsis-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CC,CComm,18,12,0.7969689322764844,0.42546907482872565,0.9242691126270948,ns,0.2514184000486809,CC vs CComm-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CC,Sepsis,18,14,1.1117017146850008,0.26626642233049724,0.9242691126270948,ns,0.21063856424999153,CC vs Sepsis-IGHV2-70_IGHJ5
IGHV2-70_IGHJ5,value,CComm,Sepsis,12,14,0.2520101337563335,0.8010332309434822,0.9242691126270948,ns,0.837800909596142,CComm vs Sepsis-IGHV2-70_IGHJ5
IGHV2-70_IGHJ6,value,HV,CM,10,12,-0.3714836160707113,0.7102773568096138,0.9333583678238354,ns,1.3081060243342295,HV vs CM-IGHV2-70_IGHJ6
IGHV2-70_IGHJ6,value,HV,CS,10,20,0.5142799576800782,0.6070562722190854,0.9333583678238354,ns,0.7395405901407893,HV vs CS-IGHV2-70_IGHJ6
